datetime,station_id,karenia_brevis_cells_per_L,chlorophyll_a_ug_per_L,dissolved_oxygen_mg_per_L,ph,temperature_celsius,salinity_psu,conductivity_mS_per_cm,turbidity_NTU,bloom_level
2021-01-17 15:00:00,ST_004,6.0,3.21,11.54,8.06,18.8,32.9,45.11,1.34,background
2021-01-17 18:00:00,ST_017,5.0,2.66,13.41,8.27,18.0,29.0,39.02,2.43,background
2021-01-18 12:00:00,ST_025,69.0,2.27,13.26,8.12,20.6,30.9,44.19,0.37,background
2021-01-18 14:00:00,ST_002,17.0,3.92,11.34,8.15,18.0,33.4,44.87,0.81,background
2021-01-18 14:00:00,ST_024,1.0,6.54,13.46,8.2,19.6,33.8,46.61,2.76,background
2021-01-18 16:00:00,ST_025,60.0,2.26,11.89,8.14,21.4,35.1,50.32,1.47,background
2021-01-18 18:00:00,ST_016,13.0,7.87,13.19,8.15,18.6,33.0,44.42,3.33,background
2021-01-19 08:00:00,ST_013,4795.0,5.94,10.95,8.08,22.2,30.2,45.28,1.05,low
2021-01-19 11:00:00,ST_022,27.0,9.52,12.76,8.19,18.1,34.9,47.23,3.26,background
2021-01-20 07:00:00,ST_020,121.0,1.75,11.57,8.07,22.7,33.2,48.67,3.17,background
2021-01-20 08:00:00,ST_005,12.0,4.33,11.67,8.13,20.5,34.0,48.33,17.2,background
2021-01-20 16:00:00,ST_009,10.0,4.34,12.12,8.2,19.7,29.2,40.44,3.64,background
2021-01-20 17:00:00,ST_024,158.0,1.48,12.13,7.99,22.0,35.5,51.95,3.2,background
2021-01-20 18:00:00,ST_007,79.0,1.37,12.36,8.21,20.9,35.2,50.5,4.52,background
2021-01-21 06:00:00,ST_005,2.0,6.85,11.6,8.13,21.6,31.5,46.46,7.16,background
2021-01-21 06:00:00,ST_010,257.0,3.23,11.34,8.15,19.1,32.8,45.13,1.64,background
2021-01-21 09:00:00,ST_002,758.0,5.06,11.74,8.29,19.8,30.6,41.79,2.83,background
2021-01-21 09:00:00,ST_014,26.0,2.22,11.12,8.21,20.4,29.8,41.52,3.17,background
2021-01-21 10:00:00,ST_013,188.0,4.83,12.7,8.18,19.5,33.3,46.22,2.78,background
2021-01-22 12:00:00,ST_018,9.0,6.45,11.13,8.06,19.0,29.4,40.2,2.92,background
2021-01-22 12:00:00,ST_005,110.0,7.45,12.11,8.16,20.7,31.8,45.28,2.18,background
2021-01-22 15:00:00,ST_009,56.0,5.21,11.92,8.24,21.0,32.2,45.61,8.47,background
2021-01-23 06:00:00,ST_003,1.0,8.3,11.04,8.28,20.0,29.1,40.69,2.13,background
2021-01-23 08:00:00,ST_002,311.0,4.14,12.26,8.24,20.0,33.5,46.43,13.87,background
2021-01-23 10:00:00,ST_024,1.0,2.03,12.42,8.26,19.4,33.5,45.91,2.19,background
2021-01-24 07:00:00,ST_022,3.0,1.57,12.35,8.17,18.8,33.7,46.41,3.37,background
2021-01-24 08:00:00,ST_022,60.0,4.67,11.33,8.31,22.2,31.3,45.85,4.05,background
2021-01-24 09:00:00,ST_015,10.0,6.71,12.25,8.04,21.6,34.6,50.47,3.62,background
2021-01-24 13:00:00,ST_004,1.0,6.1,11.91,8.17,19.0,35.2,48.99,4.75,background
2021-01-24 18:00:00,ST_003,1.0,6.02,11.96,8.3,18.8,29.7,40.69,2.64,background
2021-01-25 10:00:00,ST_019,2.0,7.42,12.73,8.2,19.8,36.1,50.35,0.7,background
2021-01-25 11:00:00,ST_016,157.0,9.48,10.65,8.21,22.8,35.3,52.2,2.01,background
2021-01-25 14:00:00,ST_018,16.0,1.71,12.45,8.19,18.0,32.5,44.58,2.22,background
2021-01-25 15:00:00,ST_024,15.0,5.45,13.17,8.21,19.1,32.3,44.39,3.24,background
2021-01-25 18:00:00,ST_011,143.0,5.37,12.31,8.09,19.2,31.9,45.0,0.99,background
2021-01-26 08:00:00,ST_022,16.0,6.74,11.42,8.19,18.2,33.4,44.53,1.13,background
2021-01-26 11:00:00,ST_017,17.0,4.15,13.21,8.18,22.1,30.4,45.03,3.35,background
2021-01-26 16:00:00,ST_022,56.0,1.92,12.19,8.44,22.3,30.4,44.35,2.89,background
2021-01-26 16:00:00,ST_023,2.0,5.07,12.65,8.27,20.6,28.9,40.94,3.91,background
2021-01-27 09:00:00,ST_001,38.0,3.82,10.82,7.98,20.1,29.7,42.21,3.4,background
2021-01-27 12:00:00,ST_016,278.0,3.65,12.6,8.08,21.5,34.4,50.64,3.58,background
2021-01-27 18:00:00,ST_020,132.0,2.11,12.03,8.09,21.7,34.2,49.67,3.14,background
2021-01-27 18:00:00,ST_008,9.0,5.44,10.76,8.16,19.2,30.7,41.91,3.49,background
2021-01-28 06:00:00,ST_019,197.0,9.13,11.65,8.25,19.9,32.4,45.4,11.4,background
2021-01-28 10:00:00,ST_016,10.0,8.3,12.93,8.11,18.8,29.8,40.72,3.91,background
2021-01-28 11:00:00,ST_017,157.0,5.77,12.0,8.14,22.1,29.8,44.16,1.12,background
2021-01-28 17:00:00,ST_013,2.0,6.07,10.69,8.05,19.4,36.0,49.09,2.57,background
2021-01-29 07:00:00,ST_005,186.0,2.31,12.27,8.39,21.1,32.6,46.87,2.45,background
2021-01-29 14:00:00,ST_008,1.0,2.64,12.13,8.06,18.6,31.3,43.17,1.99,background
2021-01-29 18:00:00,ST_009,5.0,4.3,12.01,8.25,21.0,32.0,46.15,4.02,background
2021-01-29 18:00:00,ST_008,94.0,7.31,11.97,8.27,19.1,29.5,40.49,5.01,background
2021-01-30 07:00:00,ST_023,1.0,8.04,11.44,8.23,18.0,31.9,43.29,3.11,background
2021-01-30 13:00:00,ST_005,370.0,1.63,11.86,8.32,21.9,31.7,46.19,3.87,background
2021-01-30 14:00:00,ST_017,162.0,7.75,10.35,8.21,22.3,32.8,48.94,2.68,background
2021-01-31 10:00:00,ST_003,3.0,10.67,11.65,7.98,19.1,31.6,42.22,2.94,background
2021-01-31 12:00:00,ST_024,116.0,3.13,13.06,8.27,20.7,30.6,44.4,1.65,background
2021-01-31 12:00:00,ST_014,213.0,6.55,10.97,8.18,21.1,33.4,48.38,3.69,background
2021-01-31 15:00:00,ST_011,139.0,7.73,11.11,8.09,22.0,34.1,49.59,1.91,background
2021-02-01 07:00:00,ST_025,10.0,2.13,10.35,8.15,23.7,31.9,49.08,1.86,background
2021-02-01 08:00:00,ST_020,41.0,4.77,11.82,8.13,21.1,32.4,45.66,0.1,background
2021-02-01 13:00:00,ST_022,1202.0,4.13,11.58,8.16,21.8,33.2,48.2,3.37,low
2021-02-02 06:00:00,ST_014,107.0,3.22,11.3,8.23,21.4,34.4,50.34,0.38,background
2021-02-02 08:00:00,ST_014,3.0,5.22,12.23,8.22,18.7,33.1,45.6,1.6,background
2021-02-02 12:00:00,ST_014,477.0,8.11,11.85,8.34,20.6,32.1,45.41,3.21,background
2021-02-02 13:00:00,ST_001,1.0,7.55,10.55,8.12,19.5,32.9,44.96,3.21,background
2021-02-03 10:00:00,ST_008,37.0,2.87,10.88,8.12,19.9,35.8,49.99,0.92,background
2021-02-03 11:00:00,ST_004,2.0,2.66,11.8,8.2,19.9,35.4,50.21,1.45,background
2021-02-03 12:00:00,ST_019,47.0,1.44,12.01,8.2,21.7,29.2,42.87,2.46,background
2021-02-03 13:00:00,ST_016,7.0,5.75,12.4,8.23,23.6,34.8,53.08,3.05,background
2021-02-04 09:00:00,ST_020,4.0,6.51,12.35,8.35,18.5,32.0,43.18,1.51,background
2021-02-04 09:00:00,ST_010,66.0,5.95,11.47,8.17,22.1,33.4,48.51,2.48,background
2021-02-04 12:00:00,ST_014,213.0,6.02,11.76,8.28,19.3,31.5,43.81,4.33,background
2021-02-05 11:00:00,ST_006,75.0,2.91,12.75,8.09,21.0,29.8,43.28,1.75,background
2021-02-05 15:00:00,ST_011,64.0,3.7,11.3,8.17,23.7,35.7,54.56,2.48,background
2021-02-05 15:00:00,ST_013,41.0,6.7,10.72,8.08,19.6,34.7,47.71,2.94,background
2021-02-06 07:00:00,ST_003,332.0,1.74,10.85,8.31,19.6,29.6,41.37,4.44,background
2021-02-06 07:00:00,ST_024,147.0,8.88,11.52,8.23,22.7,30.2,44.47,3.98,background
2021-02-07 08:00:00,ST_018,2336.0,5.38,12.31,8.17,20.1,33.9,47.0,1.17,low
2021-02-07 12:00:00,ST_016,41.0,7.85,10.75,8.07,19.9,30.8,42.93,3.19,background
2021-02-08 16:00:00,ST_005,4432.0,3.17,10.37,8.21,22.7,29.4,43.14,10.02,low
2021-02-08 18:00:00,ST_023,15.0,1.66,11.53,8.24,20.7,29.5,41.92,3.11,background
2021-02-09 06:00:00,ST_016,48.0,4.34,10.82,8.18,21.3,33.3,48.53,2.13,background
2021-02-09 08:00:00,ST_002,9.0,5.99,12.91,8.17,20.2,35.2,49.3,2.31,background
2021-02-10 10:00:00,ST_012,3936.0,5.11,12.65,8.12,20.1,28.7,40.36,10.07,low
2021-02-10 16:00:00,ST_022,19.0,7.51,13.08,8.07,23.3,33.5,50.82,2.98,background
2021-02-10 17:00:00,ST_012,18.0,4.76,11.61,8.14,22.6,34.4,51.95,3.45,background
2021-02-11 06:00:00,ST_006,22.0,6.72,11.45,8.21,20.5,34.5,49.27,2.77,background
2021-02-11 10:00:00,ST_011,81.0,3.73,12.19,8.16,21.9,35.1,51.13,2.85,background
2021-02-12 06:00:00,ST_019,385.0,3.0,11.01,8.22,22.5,33.2,48.78,0.1,background
2021-02-12 07:00:00,ST_002,1.0,2.57,10.94,8.17,22.4,33.1,48.35,1.69,background
2021-02-13 09:00:00,ST_006,382.0,5.76,10.92,8.26,22.4,34.9,51.14,2.57,background
2021-02-13 12:00:00,ST_016,22.0,3.74,12.87,8.25,21.9,34.6,50.53,1.59,background
2021-02-14 10:00:00,ST_019,29.0,2.64,12.67,8.24,21.4,35.2,51.54,3.83,background
2021-02-14 10:00:00,ST_020,1580.0,7.77,11.06,8.24,23.8,30.4,46.17,1.81,low
2021-02-15 08:00:00,ST_003,134.0,9.82,11.99,8.16,21.4,33.2,48.05,3.18,background
2021-02-15 15:00:00,ST_010,106.0,3.73,11.68,7.95,22.3,36.4,53.4,2.15,background
2021-02-16 08:00:00,ST_021,285.0,4.84,11.8,8.1,24.1,34.8,52.88,1.62,background
2021-02-16 13:00:00,ST_020,508.0,6.76,11.72,8.21,23.4,31.6,47.73,1.47,background
2021-02-16 14:00:00,ST_004,1.0,1.94,10.89,8.29,20.9,35.9,51.15,3.72,background
2021-02-16 15:00:00,ST_009,66.0,6.93,11.76,8.1,23.5,34.3,52.83,7.42,background
2021-02-16 18:00:00,ST_023,1105.0,5.24,10.51,8.29,20.7,32.7,46.82,2.04,low
2021-02-17 06:00:00,ST_013,178.0,5.91,10.82,8.13,23.7,32.2,49.54,2.87,background
2021-02-17 11:00:00,ST_022,18.0,1.55,10.68,8.25,21.0,31.8,45.6,2.35,background
2021-02-17 17:00:00,ST_010,973.0,5.13,10.48,8.19,21.5,34.6,50.53,1.61,background
2021-02-18 11:00:00,ST_017,4.0,5.62,11.7,8.24,18.7,32.9,44.1,3.37,background
2021-02-18 17:00:00,ST_016,9.0,3.84,10.35,8.19,22.7,35.2,52.99,3.64,background
2021-02-18 18:00:00,ST_015,4216.0,8.19,11.67,8.11,21.4,36.7,53.34,2.75,low
2021-02-19 10:00:00,ST_021,922.0,8.12,12.58,8.23,21.0,29.0,41.41,1.35,background
2021-02-19 12:00:00,ST_008,2864.0,7.41,11.27,8.22,23.9,34.6,52.75,2.76,low
2021-02-19 17:00:00,ST_013,146.0,7.63,9.95,8.17,24.1,30.0,47.04,0.85,background
2021-02-19 18:00:00,ST_010,34.0,6.43,11.79,8.53,21.7,34.2,49.71,3.64,background
2021-02-20 06:00:00,ST_003,967.0,2.95,12.64,7.99,21.2,35.7,50.4,3.28,background
2021-02-20 09:00:00,ST_008,3.0,6.91,10.9,8.36,20.5,32.3,45.68,3.16,background
2021-02-20 13:00:00,ST_005,60.0,2.46,12.75,8.23,21.5,33.0,47.65,2.61,background
2021-02-20 17:00:00,ST_005,4.0,6.97,12.57,8.1,20.9,33.2,46.82,3.67,background
2021-02-21 08:00:00,ST_004,292.0,8.21,10.83,8.28,24.2,31.4,48.02,1.19,background
2021-02-21 15:00:00,ST_004,224.0,6.05,10.16,8.28,22.3,33.2,48.61,2.56,background
2021-02-22 08:00:00,ST_005,293.0,8.54,11.26,8.11,24.6,29.8,46.34,3.4,background
2021-02-22 10:00:00,ST_025,57.0,3.69,11.44,8.25,23.8,30.7,46.72,3.62,background
2021-02-22 11:00:00,ST_023,22.0,5.33,11.99,8.22,19.3,35.4,48.35,2.53,background
2021-02-22 11:00:00,ST_019,1987.0,8.71,11.55,8.29,21.7,35.0,50.07,3.11,low
2021-02-22 17:00:00,ST_003,17.0,2.02,11.1,8.18,22.0,34.8,50.85,4.21,background
2021-02-23 07:00:00,ST_021,38.0,8.51,9.88,8.2,23.8,34.9,53.7,1.01,background
2021-02-23 12:00:00,ST_014,19.0,9.9,12.7,8.26,23.4,35.3,53.56,2.81,background
2021-02-23 17:00:00,ST_016,9.0,4.24,10.97,8.13,22.9,32.9,49.41,2.18,background
2021-02-24 06:00:00,ST_012,0.0,4.5,10.73,8.23,21.9,34.9,51.43,3.84,background
2021-02-24 08:00:00,ST_013,2.0,4.5,11.51,8.17,21.9,30.4,44.2,1.7,background
2021-02-24 13:00:00,ST_021,5.0,6.31,12.21,8.26,23.5,33.9,51.92,2.38,background
2021-02-24 17:00:00,ST_007,18.0,9.39,10.72,8.16,21.8,35.0,51.71,3.77,background
2021-02-25 06:00:00,ST_002,71.0,1.94,10.23,8.16,22.7,33.9,50.3,16.96,background
2021-02-25 11:00:00,ST_003,521.0,6.61,11.04,8.18,23.8,35.1,53.58,1.71,background
2021-02-25 18:00:00,ST_009,324.0,9.58,12.17,8.22,22.1,29.5,43.26,4.2,background
2021-02-26 08:00:00,ST_011,393.0,5.52,10.32,8.25,22.4,35.8,53.04,3.71,background
2021-02-26 08:00:00,ST_016,21.0,5.26,10.41,8.2,20.9,34.1,49.02,3.89,background
2021-02-26 11:00:00,ST_015,1179.0,6.08,11.19,8.14,22.2,35.6,52.4,2.23,low
2021-02-26 12:00:00,ST_023,1096.0,8.78,10.94,8.22,21.8,34.4,50.61,17.61,low
2021-02-26 13:00:00,ST_022,60.0,8.42,10.75,8.31,23.6,32.0,49.24,2.88,background
2021-02-27 06:00:00,ST_006,53.0,6.13,9.09,8.21,23.8,37.0,56.41,3.12,background
2021-02-27 10:00:00,ST_014,29.0,6.28,12.15,8.24,21.0,33.7,48.24,1.87,background
2021-02-27 16:00:00,ST_011,86.0,9.2,11.18,8.26,21.6,31.7,46.17,2.1,background
2021-02-27 17:00:00,ST_006,117.0,4.78,10.72,8.35,21.4,33.0,48.69,4.0,background
2021-02-27 18:00:00,ST_019,183.0,3.82,9.47,8.04,24.8,32.2,50.66,0.18,background
2021-02-28 08:00:00,ST_002,7.0,3.52,10.54,8.25,24.4,31.1,48.5,3.25,background
2021-02-28 13:00:00,ST_011,543.0,5.46,11.8,8.16,23.7,30.4,46.27,3.58,background
2021-03-01 09:00:00,ST_017,1048.0,6.37,11.03,8.09,25.6,35.4,56.19,3.63,low
2021-03-01 10:00:00,ST_007,6.0,6.44,11.24,8.19,20.6,32.4,46.15,2.92,background
2021-03-01 15:00:00,ST_016,44.0,2.92,9.76,8.01,23.8,31.0,46.85,2.3,background
2021-03-02 12:00:00,ST_002,27.0,6.84,10.75,8.18,23.9,30.0,45.81,2.34,background
2021-03-02 16:00:00,ST_012,26.0,10.03,11.13,8.21,23.1,29.9,44.51,0.84,background
2021-03-02 18:00:00,ST_001,15.0,3.77,11.23,8.22,23.8,33.2,50.16,4.15,background
2021-03-03 06:00:00,ST_004,35.0,9.51,10.31,8.24,21.6,35.5,52.17,2.07,background
2021-03-03 11:00:00,ST_011,23.0,5.38,11.49,8.12,24.4,32.0,49.22,3.25,background
2021-03-03 13:00:00,ST_025,64.0,1.61,10.1,8.21,23.8,30.8,47.36,3.99,background
2021-03-03 18:00:00,ST_020,25.0,2.85,11.68,8.12,22.1,34.4,49.96,2.09,background
2021-03-04 09:00:00,ST_005,285.0,6.99,12.08,8.26,22.2,34.5,50.75,3.26,background
2021-03-04 11:00:00,ST_022,46.0,3.35,9.97,8.13,25.3,33.2,52.96,1.69,background
2021-03-04 16:00:00,ST_024,130.0,6.93,9.86,8.25,23.5,32.0,48.43,2.14,background
2021-03-05 09:00:00,ST_014,22.0,8.46,10.56,8.15,22.3,35.5,51.89,2.53,background
2021-03-05 14:00:00,ST_013,73.0,2.08,11.1,8.22,24.4,33.8,51.89,4.88,background
2021-03-05 14:00:00,ST_019,191.0,6.38,10.34,8.11,23.0,30.8,45.18,2.34,background
2021-03-05 15:00:00,ST_020,78.0,2.94,10.42,8.32,24.4,36.0,55.58,2.47,background
2021-03-06 13:00:00,ST_024,14.0,6.22,10.38,8.27,24.0,33.4,51.77,1.62,background
2021-03-06 15:00:00,ST_018,105.0,6.96,10.59,8.28,24.8,34.0,52.14,2.8,background
2021-03-07 06:00:00,ST_014,45.0,5.52,10.84,8.16,24.8,33.0,50.45,3.03,background
2021-03-07 10:00:00,ST_011,20.0,2.71,10.79,8.34,22.4,33.1,48.28,2.08,background
2021-03-07 13:00:00,ST_002,48.0,6.07,11.04,8.19,22.5,33.6,49.94,3.04,background
2021-03-07 14:00:00,ST_025,713.0,6.88,10.65,8.11,25.1,33.6,53.24,2.31,background
2021-03-08 13:00:00,ST_020,22.0,1.6,9.72,8.03,23.8,34.7,52.33,1.85,background
2021-03-08 13:00:00,ST_014,26.0,7.13,9.55,8.24,24.5,32.7,50.72,4.5,background
2021-03-09 09:00:00,ST_015,46.0,6.9,10.35,8.13,24.8,30.2,47.92,0.88,background
2021-03-09 10:00:00,ST_010,110.0,6.32,11.13,8.28,22.1,34.3,50.79,0.1,background
2021-03-09 11:00:00,ST_019,5.0,9.03,10.33,8.2,22.4,31.7,45.86,3.68,background
2021-03-10 09:00:00,ST_022,10.0,7.64,10.49,8.15,22.7,34.7,51.09,2.75,background
2021-03-10 15:00:00,ST_009,15.0,4.62,11.14,8.21,22.3,31.9,46.27,4.68,background
2021-03-11 06:00:00,ST_008,13.0,2.11,10.79,8.16,22.6,35.3,52.55,3.09,background
2021-03-11 10:00:00,ST_001,13.0,7.45,9.75,8.19,24.8,35.2,55.25,4.25,background
2021-03-11 12:00:00,ST_001,6.0,4.92,9.13,8.11,24.8,32.8,50.64,1.89,background
2021-03-11 13:00:00,ST_008,50.0,5.2,11.22,8.27,22.8,32.0,48.01,1.31,background
2021-03-11 14:00:00,ST_008,6.0,5.11,9.75,8.01,25.9,31.3,48.98,3.08,background
2021-03-12 06:00:00,ST_003,56.0,9.46,11.62,8.18,22.6,30.6,44.93,5.86,background
2021-03-12 12:00:00,ST_001,142.0,8.52,11.13,8.17,25.2,32.1,51.49,1.39,background
2021-03-12 14:00:00,ST_018,14.0,2.05,8.85,8.29,24.6,34.1,52.97,2.86,background
2021-03-12 14:00:00,ST_024,23.0,7.85,10.5,8.22,26.9,33.8,54.14,1.51,background
2021-03-12 18:00:00,ST_009,17.0,6.23,11.1,8.35,21.4,32.8,46.52,3.42,background
2021-03-13 09:00:00,ST_018,1207.0,3.74,10.55,8.36,25.4,36.3,56.77,2.0,low
2021-03-13 13:00:00,ST_019,14.0,6.52,11.06,8.25,26.1,35.3,55.15,1.42,background
2021-03-13 16:00:00,ST_002,745.0,5.46,10.32,8.38,25.0,35.5,55.78,0.12,background
2021-03-13 18:00:00,ST_020,26.0,6.09,10.8,8.17,20.5,35.9,50.51,0.48,background
2021-03-14 09:00:00,ST_013,9.0,2.9,10.39,8.14,23.7,30.3,45.65,2.3,background
2021-03-14 11:00:00,ST_006,82.0,3.54,10.3,8.28,24.5,33.1,51.28,13.13,background
2021-03-14 14:00:00,ST_024,22.0,2.69,11.37,8.29,21.7,33.7,49.46,2.6,background
2021-03-14 18:00:00,ST_004,39.0,4.63,10.48,8.16,23.2,31.3,47.1,1.63,background
2021-03-15 06:00:00,ST_022,689.0,5.7,10.19,8.3,23.6,35.0,53.04,1.06,background
2021-03-15 11:00:00,ST_021,81.0,8.7,10.73,8.26,23.0,30.8,45.97,3.29,background
2021-03-15 12:00:00,ST_003,304.0,7.81,10.32,8.04,24.8,34.0,52.39,12.61,background
2021-03-16 07:00:00,ST_005,2.0,9.62,11.24,8.18,24.3,33.8,52.02,3.0,background
2021-03-16 13:00:00,ST_001,696.0,7.47,8.05,8.1,26.4,35.8,57.49,4.15,background
2021-03-16 17:00:00,ST_024,113.0,2.52,10.21,8.24,24.7,32.6,51.29,0.85,background
2021-03-17 08:00:00,ST_022,126.0,4.5,9.26,8.32,24.5,33.6,52.2,2.7,background
2021-03-17 08:00:00,ST_014,12.0,6.0,10.9,8.22,25.4,31.5,49.94,1.18,background
2021-03-17 10:00:00,ST_022,129.0,3.9,9.54,8.2,26.2,34.5,54.97,4.56,background
2021-03-17 10:00:00,ST_014,4.0,3.01,10.02,8.14,24.9,34.6,54.21,2.49,background
2021-03-18 11:00:00,ST_004,536.0,9.33,9.64,8.22,25.3,36.2,57.18,3.13,background
2021-03-18 17:00:00,ST_006,53.0,11.81,11.4,8.13,24.5,30.4,46.64,2.98,background
2021-03-18 18:00:00,ST_010,2264.0,4.82,10.6,8.23,24.7,34.1,52.78,2.44,low
2021-03-19 07:00:00,ST_003,313.0,5.14,10.26,8.21,24.5,36.2,56.47,1.36,background
2021-03-19 08:00:00,ST_004,49.0,4.07,9.87,8.28,25.7,31.8,49.92,2.29,background
2021-03-19 14:00:00,ST_023,22.0,4.95,9.39,8.19,24.2,35.0,53.92,3.22,background
2021-03-19 14:00:00,ST_021,7.0,7.16,10.72,8.26,23.7,35.0,53.68,3.38,background
2021-03-20 09:00:00,ST_003,529.0,2.53,11.36,8.33,22.0,35.6,51.72,12.37,background
2021-03-20 18:00:00,ST_025,19.0,5.31,11.5,8.17,23.7,36.1,55.66,4.63,background
2021-03-21 08:00:00,ST_004,404.0,2.43,9.52,8.09,24.3,34.6,54.05,1.95,background
2021-03-21 11:00:00,ST_004,17.0,6.6,10.06,8.32,25.6,33.7,53.07,2.2,background
2021-03-21 14:00:00,ST_025,2343.0,3.12,11.12,8.32,22.2,32.8,48.09,2.22,low
2021-03-21 18:00:00,ST_015,248.0,3.79,9.13,8.11,23.1,35.4,53.49,2.48,background
2021-03-22 11:00:00,ST_003,77.0,10.93,9.44,8.2,25.0,32.7,50.48,2.12,background
2021-03-22 13:00:00,ST_022,24.0,8.76,10.58,8.12,25.5,36.5,57.61,1.79,background
2021-03-22 14:00:00,ST_004,15.0,2.83,9.56,8.34,26.2,31.7,50.24,1.07,background
2021-03-22 15:00:00,ST_009,267.0,6.99,10.31,8.34,27.2,33.3,54.06,2.27,background
2021-03-22 18:00:00,ST_003,69.0,2.67,9.5,8.15,26.0,33.4,53.14,1.44,background
2021-03-23 08:00:00,ST_013,64.0,10.23,9.63,8.28,28.1,32.3,53.97,3.25,background
2021-03-23 14:00:00,ST_009,1.0,6.64,9.27,8.21,24.8,31.2,48.77,2.64,background
2021-03-23 17:00:00,ST_001,120.0,4.32,9.82,8.35,25.3,33.5,51.63,2.25,background
2021-03-23 18:00:00,ST_007,536.0,4.59,9.28,8.32,22.3,33.7,50.04,2.64,background
2021-03-24 07:00:00,ST_006,43.0,2.64,10.03,8.19,24.9,30.5,46.72,2.47,background
2021-03-24 08:00:00,ST_011,19.0,6.64,9.83,8.13,23.0,33.1,48.95,2.55,background
2021-03-25 13:00:00,ST_025,17.0,7.28,10.61,7.98,25.6,31.4,49.12,3.47,background
2021-03-25 14:00:00,ST_023,19.0,3.35,9.82,8.16,26.1,34.4,55.29,3.31,background
2021-03-25 14:00:00,ST_007,1.0,11.21,9.89,8.05,25.8,33.5,52.82,4.41,background
2021-03-26 06:00:00,ST_011,735.0,11.29,9.9,8.29,25.2,31.6,49.76,1.8,background
2021-03-26 12:00:00,ST_025,322.0,4.76,9.54,8.18,26.1,32.6,51.77,2.24,background
2021-03-26 12:00:00,ST_004,51.0,4.83,10.14,8.28,25.2,36.0,56.56,3.03,background
2021-03-26 18:00:00,ST_017,6.0,4.94,10.15,8.26,26.5,30.5,48.55,4.64,background
2021-03-27 09:00:00,ST_006,316.0,6.39,11.39,8.18,24.0,34.6,52.95,12.37,background
2021-03-27 09:00:00,ST_020,762.0,6.75,9.61,8.22,26.1,30.7,49.59,0.87,background
2021-03-27 16:00:00,ST_016,464.0,4.47,10.16,8.27,23.0,33.1,50.24,3.14,background
2021-03-27 17:00:00,ST_023,15.0,9.62,10.28,8.32,25.4,33.5,52.51,3.71,background
2021-03-27 18:00:00,ST_019,13.0,5.22,10.6,8.09,26.3,33.3,52.86,5.49,background
2021-03-28 16:00:00,ST_025,8.0,6.75,9.29,8.15,25.0,36.3,56.68,2.51,background
2021-03-28 17:00:00,ST_008,1420.0,7.08,10.62,8.21,25.7,32.8,52.27,2.27,low
2021-03-29 06:00:00,ST_002,57.0,6.72,8.98,8.0,29.9,35.7,61.82,2.89,background
2021-03-29 11:00:00,ST_021,42.0,2.78,10.28,8.19,24.0,35.0,53.65,3.08,background
2021-03-29 11:00:00,ST_007,207.0,7.7,10.25,8.16,24.2,34.9,53.38,4.74,background
2021-03-29 13:00:00,ST_013,3.0,4.61,10.68,8.08,23.7,31.2,48.1,0.1,background
2021-03-29 14:00:00,ST_025,170.0,5.96,10.36,8.12,26.1,34.2,54.73,2.14,background
2021-03-30 06:00:00,ST_022,16.0,13.48,8.49,8.23,25.5,34.2,53.64,3.0,background
2021-03-30 09:00:00,ST_001,185.0,6.41,9.38,8.1,26.6,34.5,55.23,2.03,background
2021-03-30 11:00:00,ST_014,253.0,9.96,9.65,8.15,24.2,34.7,53.3,2.26,background
2021-03-30 11:00:00,ST_021,143.0,8.52,10.07,8.09,28.3,34.1,55.99,3.24,background
2021-03-30 15:00:00,ST_012,8.0,2.42,9.22,8.2,25.2,34.7,54.37,1.99,background
2021-03-31 07:00:00,ST_005,330.0,7.41,8.96,8.23,28.0,33.5,55.32,2.63,background
2021-03-31 11:00:00,ST_015,107.0,14.07,8.68,8.34,25.0,31.3,48.82,2.55,background
2021-04-01 14:00:00,ST_025,31.0,4.19,9.33,8.35,22.8,35.0,51.88,1.09,background
2021-04-01 15:00:00,ST_017,4.0,12.22,9.63,8.28,25.5,33.2,52.91,4.67,background
2021-04-02 13:00:00,ST_016,726.0,9.72,10.49,8.19,27.6,34.0,55.2,3.69,background
2021-04-02 15:00:00,ST_005,1917.0,6.18,9.68,8.18,26.9,31.2,50.72,3.2,low
2021-04-03 07:00:00,ST_020,188.0,8.61,9.37,8.16,29.0,34.0,58.5,3.02,background
2021-04-03 11:00:00,ST_008,156.0,2.98,8.96,7.99,25.5,37.1,58.33,3.79,background
2021-04-03 18:00:00,ST_021,464.0,2.5,10.59,8.12,27.2,36.7,59.01,0.65,background
2021-04-03 18:00:00,ST_002,45.0,8.95,8.75,8.1,29.3,33.6,56.57,2.78,background
2021-04-04 07:00:00,ST_002,15.0,4.08,8.93,8.14,26.3,34.3,55.43,4.27,background
2021-04-04 10:00:00,ST_002,433.0,2.14,9.42,8.27,23.8,33.9,52.06,1.64,background
2021-04-04 10:00:00,ST_022,283.0,7.59,9.29,8.3,27.0,37.2,60.71,3.52,background
2021-04-04 14:00:00,ST_014,5.0,2.67,10.21,8.33,27.3,34.7,56.84,3.7,background
2021-04-05 10:00:00,ST_011,37.0,3.86,9.91,8.14,28.6,36.2,60.73,2.99,background
2021-04-05 12:00:00,ST_005,1282.0,6.66,8.24,8.23,27.8,35.4,58.85,7.69,low
